speaker_id	conversation_id	derailed	word_count	utterance_count	mean_abs_z	max_z	z_future-progressive-conditional-active	z_future-progressive-indicative-active	z_future-simple-conditional-active	z_future-simple-conditional-passive	z_future-simple-indicative-active	z_future-simple-indicative-passive	z_none-perfect-infinitival-active	z_none-perfect-infinitival-passive	z_none-progressive-infinitival-active	z_none-progressive-participle-passive	z_none-simple-infinitival-active	z_none-simple-infinitival-passive	z_none-simple-participle-active	z_none-simple-participle-passive	z_past-perfect-conditional-active	z_past-perfect-conditional-passive	z_past-perfect-indicative-active	z_past-perfect-indicative-passive	z_past-perfect-progressive-indicative-active	z_past-progressive-conditional-active
Volunteer Marek	664088133.19462.19462	1	108	2	0.4216	0.9975	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Erlbaeko	664088133.19462.19462	1	51	1	0.6802	1.0823	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Darouet	664088133.19462.19462	1	59	2	0.3528	0.7156	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2782	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
92.3.5.255	664088133.19462.19462	1	148	2	0.3205	1.5247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0390	-0.0463	-0.2292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Christianjb	30650634.10461.10461	1	301	5	0.5303	0.7872	0.0000	0.0000	-0.0129	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3025	-0.4402	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Agapetos angel	30650634.10461.10461	1	84	2	0.3878	0.6967	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3136	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
58.162.245.148	30650634.10461.10461	1	116	2	0.3538	0.9847	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9847	0.0000	-0.0326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Dtobias	14904530.94508.94508	1	114	2	0.3545	0.8375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0167	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Chameleon	14904530.94508.94508	1	10	1	3.2631	3.2631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Nat Krause	14904530.94508.94508	1	49	2	1.1571	2.4375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Kevehs	14904530.94508.94508	1	16	1	2.2591	3.8408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Brion VIBBER	212042.2300.2300	1	91	3	0.5618	1.3925	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ortolan88	212042.2300.2300	1	26	1	1.6651	2.4956	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Isis~enwiki	212042.2300.2300	1	150	4	0.5149	1.0188	0.0000	0.0000	0.0000	0.0000	-0.2978	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0188	0.0000	0.4643	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Lee Daniel Crocker	212042.2300.2300	1	117	1	0.3958	0.8834	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8834	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Verbal	240212933.66139.66139	1	45	2	0.4684	0.7756	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1016	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Kwork2	240212933.66139.66139	1	166	3	0.3158	1.0651	0.0000	0.0000	-0.1191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0651	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0687	0.0000	0.0000	0.0000
Madman2001	240212933.66139.66139	1	202	4	0.4792	1.0093	0.0000	0.0000	0.0000	0.0000	-0.4766	0.0000	0.0000	0.0000	0.0310	0.0000	-0.4293	0.0000	-0.4197	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ජපස	240212933.66139.66139	1	14	1	2.8124	3.6459	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.6459	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SlimVirgin	49334051.34448.34448	1	222	4	0.3845	0.8501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3303	0.0000	0.0000	0.0000	-0.8501	0.0000	-0.4667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ryan4	49334051.34448.34448	1	235	2	0.6947	1.1441	0.0000	0.0000	0.0000	0.0000	-0.5491	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8860	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
70.188.25.23	183805725.11478.11478	1	112	4	0.5061	1.5775	0.0000	0.0000	0.0000	0.0000	-0.0621	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2128	0.0000	-0.0002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
206.188.134.63	183805725.11478.11478	1	87	1	0.5909	1.3583	0.0000	0.2423	0.0000	0.0000	0.2053	0.0000	0.0000	0.0000	0.0000	0.0000	-0.6711	0.0000	0.2704	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Caribbean H.Q.	183805725.11478.11478	1	47	1	0.9075	1.4361	0.0000	0.0000	0.0000	0.0000	1.2247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
BruceGrubb	490016260.43626.43626	1	74	2	0.8106	1.5227	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4833	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Farsight001	490016260.43626.43626	1	181	3	0.5619	0.8274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Elizium23	490016260.43626.43626	1	289	2	0.3683	0.6811	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0036	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Lethiere	117927239.17446.17283	1	173	3	0.3949	1.3538	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1664	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Charles	117927239.17446.17283	1	14	1	4.5175	7.3725	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.3725	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Montanabw	117927239.17446.17283	1	131	2	0.2695	0.9492	0.0000	0.0000	0.0000	0.0000	-0.1970	0.0000	0.2108	0.0000	0.0000	0.0000	-0.9492	0.0543	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
BrightR	775001800.45867.45867	1	128	4	0.6209	1.0804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0804	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Beyond My Ken	775001800.45867.45867	1	147	2	0.4335	1.0090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0090	-0.0410	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Fwappler	4646942.6989.6989	1	886	3	0.8253	1.1738	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.1738	0.0000	-0.4656	0.0000	-0.8637	0.0000	0.0000	0.0000	0.0000	0.0000
Ulrich Utiger	4646942.6989.6989	1	348	3	0.5933	0.8611	0.0000	0.0000	0.0000	0.0000	-0.6930	0.0000	0.0000	0.0000	0.0000	0.0000	-0.6711	0.0000	-0.6387	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Pluto2012	555762812.21834.21834	1	141	4	0.5006	1.2242	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1938	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Pinfix	555762812.21834.21834	1	264	4	0.5204	1.0615	0.0000	0.0000	0.0000	0.0000	-0.5978	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9534	0.0000	-0.5422	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Maunus	488536934.128819.128819	1	232	3	0.4414	1.0381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5676	-0.3269	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Dominus Vobisdu	488536934.128819.128819	1	520	4	0.4797	0.8479	0.0000	0.0000	-0.8211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2524	-0.6008	-0.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Kwamikagami	488536934.128819.128819	1	60	1	0.6454	1.7648	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2986	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Matia.gr	19299856.122797.122797	1	331	4	0.4676	0.9410	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8462	0.0000	-0.3045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Albanau~enwiki	19299856.122797.122797	1	108	2	0.6235	1.7879	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Miskin	19299856.122797.122797	1	204	1	0.4865	1.3068	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6195	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Tasc	61224438.12134.12134	1	94	5	0.4183	1.0561	0.0000	0.1630	0.0000	0.0000	0.1161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Kober	61224438.12134.12134	1	28	1	1.2997	2.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0734	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ldingley	61224438.12134.12134	1	153	2	0.4384	1.4408	0.0000	0.0000	0.0000	0.0000	-0.3114	-0.1829	0.0000	0.0000	0.0000	0.0000	-0.0867	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Commodore Sloat	113046805.77803.77803	1	363	5	0.5193	0.9842	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1101	0.0000	-0.6512	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Former user 2	113046805.77803.77803	1	66	2	1.5327	2.4790	0.0000	0.0000	0.0000	0.0000	0.5864	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Spangineer	27097866.7157.7157	1	337	3	0.5919	1.0658	0.0000	0.0000	0.0000	-0.6984	0.0000	-0.5692	0.0000	0.0000	0.0000	0.0000	1.0658	0.0000	-0.3159	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Gibraltarian	27097866.7157.7157	1	355	3	0.4361	0.8646	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0788	0.0000	-0.6446	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ecemaml	27097866.7157.7157	1	368	2	0.4919	0.8710	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0079	0.0000	0.0000	0.0000	0.0000	-0.3247	0.0000	-0.6551	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Basileias	532630460.73434.73434	1	98	2	0.4127	1.3814	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3814	0.0000	0.0000	0.3492	0.1343	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Gabby Merger	532630460.73434.73434	1	1174	4	0.6425	1.1309	0.0000	0.0000	0.0000	0.0000	-0.7262	-0.7983	0.0000	0.0000	0.0000	0.0000	-1.1309	-0.7236	-0.5824	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ReformedArsenal	532630460.73434.73434	1	371	4	0.5229	0.8723	0.0000	0.0000	0.0000	0.0000	-0.7116	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3341	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Rangeley	72020505.324357.324357	1	87	3	0.4411	1.3136	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1568	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
SmokeyTheFatCat	72020505.324357.324357	1	79	3	0.5713	1.2362	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2362	0.0000	0.0000	0.0000	0.0000	0.0000	0.9860	0.0000	0.0000	0.0000
VigilancePrime	188843171.51668.51668	1	45	2	3.8807	3.8807	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
FrederickTG	188843171.51668.51668	1	94	3	0.4741	0.8419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7328	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Barry Jameson	188843171.51668.51668	1	34	1	2.3079	4.6664	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6195	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
E. Ripley	314467639.96173.96173	1	497	3	0.4890	0.8164	0.0000	0.0000	0.0000	0.0000	-0.7828	0.0000	0.0000	0.0000	0.0000	-0.5462	-0.1947	0.0000	-0.3052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3RingCircus	314467639.96173.96173	1	784	1	0.6619	0.8607	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7640	0.0000	-0.8072	-0.8607	-0.8176	0.0000	0.0000	0.0000	0.0000	0.0000
79.97.166.36	314467639.96173.96173	1	662	3	0.5949	0.8532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.8532	0.0000	-0.5198	0.0000	-0.7824	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
The Emperor's New Spy	497498750.7144.7144	1	333	4	0.5753	1.0183	0.0000	0.0000	-0.1222	0.0000	-0.6796	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4175	0.0000	-0.6250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Srnec	497498750.7144.7144	1	519	3	0.5688	0.8041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7761	0.0000	0.0000	0.0000	0.7215	0.0000	-0.7385	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Random account 47	11226438.3851.3789	1	690	4	0.5700	0.9023	0.0000	0.0000	-0.9023	0.0000	-0.6904	0.0000	0.0000	0.0000	0.0000	0.0000	0.0668	0.0000	-0.6360	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
PBS	11226438.3851.3789	1	307	2	0.4324	0.8134	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7952	0.0000	-0.2547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
117Avenue	417349541.1599.1599	1	183	4	0.3996	0.7118	0.0000	0.0000	0.0000	0.0000	-0.4230	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7118	0.0000	0.2107	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
24.16.49.60	417349541.1599.1599	1	99	6	0.8347	1.8724	0.0000	0.0000	0.5789	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.7715	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Bobby fletcher	359315841.127973.127973	1	56	2	1.1990	2.0944	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0734	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
69.91.229.116	359315841.127973.127973	1	70	1	0.5675	1.2482	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5589	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Sennen goroshi	359315841.127973.127973	1	33	2	1.1111	1.9662	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Rjanag	359315841.127973.127973	1	14	1	5.5495	8.4002	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Collect	247472127.253579.253579	1	520	5	0.5017	0.7921	0.0000	0.0000	0.0000	0.0000	-0.7921	0.0000	0.0000	0.0000	0.0000	0.0000	0.3017	0.0000	-0.7389	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Theresa knott	247472127.253579.253579	1	127	2	0.4769	1.0703	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
72.241.227.151	247472127.253579.253579	1	22	1	1.0817	1.8360	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Robofish	247472127.253579.253579	1	154	1	0.3599	0.9399	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0959	-0.0765	0.4278	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ikip	247472127.253579.253579	1	182	2	0.6996	2.8543	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8543	0.0000	0.7964	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
ChrisB	41695649.67835.67836	1	1800	5	0.6551	0.8612	0.0000	0.0000	0.0000	0.0000	-0.8188	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4986	-0.6302	-0.7073	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Cedars	41695649.67835.67836	1	133	2	0.5178	1.1719	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.9575	0.0000	0.6440	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Zombies!!!	41695649.67835.67836	1	190	1	0.5319	1.1199	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.1199	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ta bu shi da yu	119870947.14802.14802	1	193	5	0.4841	1.4546	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0062	0.0000	-0.3953	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jdlowery	119870947.14802.14802	1	66	1	0.9591	2.7957	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.4077	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Warren	119870947.14802.14802	1	53	2	1.6782	3.9262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
171.99.189.241	667765782.22487.22487	1	37	3	1.4383	2.4374	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Dbfirs	667765782.22487.22487	1	13	2	3.9503	5.7003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
94.14.212.141	667765782.22487.22487	1	51	1	0.5474	0.5766	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Captain 777 Emirates	134257476.56363.56363	1	50	2	0.8560	2.2493	0.0000	0.0000	0.0000	0.0000	1.0917	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0585	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Pcpirate16	134257476.56363.56363	1	84	2	0.3723	0.9509	0.0000	0.0000	0.0000	0.0000	0.2481	0.0000	0.0000	0.0000	0.0000	0.0000	0.2159	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
DavidB601	134257476.56363.56363	1	39	1	1.5232	3.1541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3479	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Captain Kuddus	134257476.56363.56363	1	33	3	2.2317	2.9918	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Despayre	302538703.13243.13243	1	853	5	0.5652	0.9497	0.0000	0.0000	-0.9497	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.3169	0.0000	-0.3236	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
David Fuchs	302538703.13243.13243	1	240	4	0.4170	0.6520	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.5987	0.0000	-0.5023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Bradclure	59100865.3683.3683	1	96	2	0.5476	0.7636	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Jcp20	59100865.3683.3683	1	17	1	3.0718	5.0445	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.7379	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Yom	59100865.3683.3683	1	33	1	1.3312	1.4924	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Yishaika	59100865.3683.3683	1	60	1	0.5489	0.7749	0.0000	0.0000	0.0000	0.0000	0.7443	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2986	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
76.108.173.141	59100865.3683.3683	1	17	2	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Segafreak2	81860447.28137.28137	1	169	3	0.4442	0.6466	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.6466	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Gibnews	81860447.28137.28137	1	150	3	0.2766	0.6325	0.0000	0.0000	0.0000	0.0000	0.0000	-0.1687	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2387	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Alexander-Scott	81860447.28137.28137	1	63	1	0.1913	0.3701	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
81.154.20.190	81860447.28137.28137	1	143	3	0.4126	1.1772	0.0000	0.0000	0.0000	0.0000	0.4650	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.2043	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
82.209.225.33	207334293.15906.15906	1	87	3	0.2778	0.5869	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
